subjects,repetition,repeated,occulted,lag,RMSE,Corr,Lag_Corr,Lag_RMSE,spectral_diff,xcorr,MI,segmentLength
9,10,0,1,-32,0.745488345252802,-0.089873657903327,0.739542258336979,213.029149455715,0.318648572287304,0.116325289826918,-0.828311663295677,-0.10526452935943
9,11,1,1,11,-1.23116170628653,0.638420625943471,0.666635435408597,127.387313076382,-0.881710606920547,0.473163802824148,1.21598755414145,-0.165370889222064
9,11,0,0,14,-0.024651239750399,0.315829331084651,0.387227321138853,230.130038728001,-0.253661367907187,-0.792527875110056,-0.625428749149765,0.39275959521668
9,12,1,1,-1,-0.499175815797129,0.323863547631576,0.330511286069298,194.606216767791,-0.546935583306077,-0.540435794051051,-0.438094013574199,-0.165370889222064
9,12,0,0,21,-1.13814084577052,0.348049088175578,0.218666253135582,149.37186491428,-0.74883837386202,-0.015702195811248,-0.185691447589474,0.281133498328931
10,1,1,1,-26,0.393549322419313,0.017438484729449,0.62414803934341,183.615175494409,-0.01133749949591,0.482969355839113,-0.882870706469008,-0.10526452935943
10,1,0,0,17,-0.577543976399431,0.135123025513022,0.532171346995626,135.00873298502,-0.409800907409703,-0.045982517196135,-0.757911564703801,0.358413103866603
10,2,1,1,-13,0.376325384827896,-0.065019064173812,0.052991743899512,261.888422704006,1.19846042535249,-1.24399284451986,-0.920222492142236,-0.10526452935943
10,2,0,0,22,-0.351538913495195,0.093310796078147,0.742017908199574,110.316108662861,-0.518236185814169,0.512321437810234,-0.91307053565247,0.358413103866603
10,3,1,1,5,1.95825830221471,-0.336887876451427,-0.321769738000927,412.257755536685,0.20052552622749,-1.6467287454437,-0.554769058693512,-0.10526452935943
10,3,0,0,19,-0.8383582454542,-0.271504022837397,0.85998555383732,76.6219967650933,-1.24321453294473,1.25163753884514,-0.709071471851473,0.358413103866603
10,4,1,0,22,-0.138902792853481,0.408933664858003,0.803527473665112,127.470702179703,0.1819640221638,0.909517695292189,0.058055887265554,1.98987144299524
10,4,0,1,8,0.767926730728195,0.27709037209026,0.132997134571737,316.211779765833,2.03077893690865,-0.033670845373957,-0.665973426246306,-0.10526452935943
10,5,1,0,25,0.037135830654201,0.368867401634725,0.72013571442391,164.224799701102,0.137218059483065,0.764977095167113,-0.249625489246129,1.98987144299524
10,5,0,1,22,0.442602169261805,-0.157245410203458,-0.587683864090325,321.914449998583,0.541414476962443,-1.39035687883953,-0.900102103149379,-0.732087996498328
10,6,1,0,19,-0.382259479778128,0.627888449597744,0.775932266817219,160.990171959839,-0.800013352508301,0.816146665531491,1.34544852999827,1.98987144299524
10,6,0,1,-12,-0.896563767996959,0.607728548562777,0.874433558184254,108.561065583923,0.291786637194154,0.803476889730278,1.38626052733816,-1.13565926986173
10,7,1,0,23,0.128415588189421,0.356531843316432,0.912475595130251,104.219750580086,-0.59786091999166,1.39645076083157,-0.303756084552521,1.98987144299524
10,7,0,1,18,2.06179656969784,-0.159814331418643,-0.425314977266322,444.953633741959,NA,-1.76593926917812,-0.924134308363695,-1.01544655013646
10,8,1,0,27,-0.266198762453087,0.371432981304868,0.66495284637697,155.75989463291,-0.431558472332235,0.32671024326352,-0.244913392698461,1.98987144299524
10,8,0,1,17,1.36255852669673,-0.408171708848893,-0.564568365901909,378.372873738018,0.429088028761048,-1.71791002682599,-0.228703196027944,-0.10526452935943
10,9,1,1,-20,0.52931768037839,0.307282596443881,0.445800770448456,274.950145797403,0.795343571809191,-0.767918376848295,-0.617298391365658,-0.10526452935943
