subjects,repetition,segment,lag,RMSE,correlation,lagCorr,lagRMSE,segmentLength,FB,FF,MI,VMD,samEnt,pupil_size,PSD,repeated
1,1,1,-16,NA,0.501557654206688,0.071402689003017,0.835395257810239,386,-1.04013294471325,-0.599170168913375,0.333052520530003,0.333052520530003,0.025492642040876,NA,0.292933266319956,0
1,1,2,36,1.89494104664463,0.28433272926631,-0.657706616989548,0.554994904869429,356,1.57187141669791,-0.725860705321332,0.44079222361813,0.44079222361813,-0.00756647786292,NA,0.583690040602111,1
1,1,3,17,-0.184191596223197,0.548608322911567,0.702937494432331,0.227926634281807,307,-0.316229093286618,-0.833459069708196,0.307320755199475,0.307320755199475,0.00765517587152,1.02630083103784,0.916980491035469,0
1,1,4,12,0.804403672028253,0.366123271002753,0.726899643549397,0.225408807884082,356,0.845661821637144,-0.221161401665035,0.541870445414063,0.541870445414063,0.002606549819545,1.87750929064278,0.879866137254167,1
1,1,5,13,0.089158402057121,0.421559399240932,0.584175993451007,0.26767093446026,312,-0.198382988704346,-1.0454114447068,0.254620121828939,0.254620121828939,-0.026811535812363,0.441858721339926,-0.32924508071404,0
1,2,1,11,-0.21369203152262,0.612851464986498,0.72130514918984,0.244264060979628,409,-0.263097833571307,-0.63640120171174,0.365231320848972,0.365231320848972,0.011368459574395,NA,-0.287950924414294,0
1,2,2,10,-0.506164798845509,0.5115395909231,0.671308114732823,0.220990934654315,356,0.009153150217893,-0.633312758039299,0.38100868884438,0.38100868884438,0.002403764991447,0.436733381152545,0.519179688594257,1
1,2,3,14,0.220896754917365,0.507354394574504,0.7878497488611,0.223061883026961,364,0.6961026063861,-0.803759466334401,0.371071010788384,0.371071010788384,-0.023139857618258,-0.266024083887052,2.03436812014353,0
1,2,4,14,-0.062391141304835,0.331668883513751,0.731746916677205,0.200344273925583,356,1.56886934648258,-0.572309446072708,0.483484611303416,0.483484611303416,0.019045255194185,-0.334387223266236,0.881331287364214,1
1,2,5,17,-0.533223419954096,0.166393600793581,0.844623113453348,0.146580512086777,285,0.352184165609803,-0.869345778200025,0.333923874843326,0.333923874843326,0.022818749639011,-0.650368214863766,0.084608259017495,0
1,3,1,12,-1.00112866376335,0.614172170241352,0.707689672737611,0.205175244648667,562,-0.553439999973289,-0.569045059513316,0.368124226221127,0.368124226221127,0.015054236508478,NA,-1.73311653911231,0
1,3,2,16,0.145649427756785,0.251644904559145,0.700478870042295,0.204092497682948,356,0.953914859265763,-0.781813116898949,0.391320675211285,0.391320675211285,-0.013112922325213,-0.405287105181241,0.0549467531936,1
1,3,3,10,0.003834600849694,0.583288806683027,0.764317463293933,0.230592155283652,440,0.671726223224629,-0.07786857562995,0.572335001996224,0.572335001996224,0.030888602632597,-0.053320185981643,0.201234211218219,0
1,3,4,20,0.347677446833383,0.234164872029452,0.030214723851445,0.340499261609816,356,-0.910657265065869,-1.25116883205912,0.158170090468768,0.158170090468768,-0.018347418477434,-0.401336193500863,0.175224427209307,1
1,3,5,12,-0.491986776783591,0.202088735900407,0.252068753357865,0.251309645947146,346,-0.318908645052686,-0.999335849509049,0.260876988751037,0.260876988751037,-0.019311502393923,-0.470710344330758,-0.586184683221918,0
1,4,1,15,-0.921086125588245,0.457556614083423,0.691857804660584,0.19593607726101,383,0.805082892446267,-0.382499792948796,0.494617032720706,0.494617032720706,0.048245183262845,NA,-1.77810349557274,0
